+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| RVNUSDT       | 0.0008469     | 0.001086    | 0.05091      | 78.3          | 0.01476      | 0.01498     | 0.02596        | 0.9717                 | 0.00141      | 791.0  | -230179.250847 |
| CTSIUSDT      | 0.0008395     | 0.0009638   | 0.05471      | 79.18         | 0.01731      | 0.01758     | 0.02934        | 0.9784                 | 0.001382     | 612.85 | -230179.250839 |
| KLAYUSDT      | 0.0008118     | 0.0007371   | 0.06237      | 69.03         | 0.01455      | 0.01861     | 0.03821        | 0.9753                 | 0.001395     | 626.85 | -230179.250812 |
| DARUSDT       | 0.0008066     | 0.001083    | 0.05521      | 78.75         | 0.01454      | 0.01825     | 0.03762        | 0.9695                 | 0.002441     | 427.85 | -230179.250807 |
| ROSEUSDT      | 0.0008044     | 0.001118    | 0.0701       | 67.83         | 0.01342      | 0.01921     | 0.03543        | 0.9596                 | 0.003022     | 546.85 | -230179.250804 |
| RUNEUSDT      | 0.0007917     | 0.001447    | 0.06976      | 82.25         | 0.01608      | 0.01637     | 0.02544        | 0.9721                 | 0.001941     | 791.0  | -230179.250792 |
| IOTAUSDT      | 0.0007871     | 0.001284    | 0.05447      | 63.52         | 0.007774     | 0.008356    | 0.01243        | 0.9752                 | 0.001127     | 791.0  | -230179.250787 |
| MKRUSDT       | 0.0007854     | 0.0009044   | 0.07191      | 53.78         | 0.01908      | 0.01967     | 0.07812        | 0.9471                 | 0.002798     | 791.0  | -230179.250785 |
| LDOUSDT       | 0.0007688     | 0.0007882   | 0.06209      | 72.27         | 0.01689      | 0.01722     | 0.03217        | 0.9858                 | 0.001218     | 281.5  | -230179.250769 |
| ATOMUSDT      | 0.0007628     | 0.001377    | 0.06047      | 82.62         | 0.01312      | 0.01311     | 0.01912        | 0.98                   | 0.001403     | 791.0  | -230179.250763 |
| APEUSDT       | 0.0007613     | 0.001416    | 0.05343      | 88.15         | 0.01351      | 0.01437     | 0.02525        | 0.9734                 | 0.001578     | 470.37 | -230179.250761 |
| XMRUSDT       | 0.0007041     | 0.001029    | 0.07138      | 63.4          | 0.01051      | 0.01532     | 0.04957        | 0.9727                 | 0.002316     | 791.0  | -230179.250704 |
| SXPUSDT       | 0.0006982     | 0.0008157   | 0.04897      | 80.73         | 0.01649      | 0.01994     | 0.03705        | 0.9798                 | 0.0007606    | 791.0  | -230179.250698 |
| UNFIUSDT      | 0.0006959     | 0.001689    | 0.0604       | 37.37         | 0.01805      | 0.01998     | 0.0915         | 0.805                  | 0.006192     | 791.0  | -230179.250696 |
| ADAUSDT       | 0.0006863     | 0.001078    | 0.05565      | 75.97         | 0.01355      | 0.01297     | 0.09897        | 0.9687                 | 0.001581     | 791.0  | -230179.250686 |
| MANAUSDT      | 0.0006677     | 0.00133     | 0.04613      | 95.98         | 0.01386      | 0.01685     | 0.04013        | 0.9805                 | 0.0011       | 791.0  | -230179.250668 |
| BALUSDT       | 0.00064       | 0.000873    | 0.07446      | 57.5          | 0.01951      | 0.01762     | 0.06771        | 0.9857                 | 0.001199     | 791.0  | -230179.25064  |
| UNIUSDT       | 0.0006311     | 0.001169    | 0.07318      | 77.35         | 0.01488      | 0.01782     | 0.06972        | 0.966                  | 0.001977     | 791.0  | -230179.250631 |
| INJUSDT       | 0.0006216     | 0.0007924   | 0.02548      | 60.72         | 0.01394      | 0.0124      | 0.01703        | 0.9823                 | 0.0008089    | 317.88 | -230179.250622 |
| YFIUSDT       | 0.0005816     | 0.001476    | 0.07         | 74.33         | 0.01493      | 0.01702     | 0.09718        | 0.9325                 | 0.002229     | 791.0  | -230179.250582 |
| LPTUSDT       | 0.0005809     | 0.0007125   | 0.04078      | 88.75         | 0.01285      | 0.01431     | 0.02096        | 0.9858                 | 0.0007746    | 596.85 | -230179.250581 |
| BAKEUSDT      | 0.0001992     | 0.0003663   | 0.01727      | 84.32         | 0.01896      | 0.01598     | 0.09216        | 0.9935                 | 0.0002618    | 772.71 | -230179.250199 |
| ICPUSDT       | 0.001044      | 0.001187    | 0.07653      | 49.92         | 0.009557     | 0.01788     | 0.077          | 0.9631                 | 0.002869     | 276.89 | -230179.235794 |
| QNTUSDT       | 0.0009226     | 0.001409    | 0.1226       | 55.7          | 0.01522      | 0.01548     | 0.09832        | 0.9835                 | 0.002041     | 253.89 | -230178.774614 |
| CVXUSDT       | 0.0008276     | 0.00104     | 0.1387       | 44.63         | 0.01716      | 0.01656     | 0.0916         | 0.9822                 | 0.001723     | 281.49 | -230178.614045 |
| ARUSDT        | 0.000755      | 0.001141    | 0.06994      | 70.42         | 0.01911      | 0.02032     | 0.0826         | 0.9615                 | 0.002751     | 640.85 | -230176.041938 |
| ANTUSDT       | 0.0003348     | 0.0009258   | 0.08868      | 55.42         | 0.02151      | 0.02023     | 0.08445        | 0.9587                 | 0.003178     | 550.83 | -230175.287415 |
| STXUSDT       | 0.0007133     | 0.0007626   | 0.03982      | 51.63         | 0.01776      | 0.0204      | 0.02198        | 0.9929                 | 0.0006995    | 129.39 | -230175.238066 |
| GTCUSDT       | 0.0006462     | 0.001339    | 0.06051      | 94.75         | 0.02046      | 0.02091     | 0.03531        | 0.9296                 | 0.003199     | 749.85 | -230169.677309 |
| AUDIOUSDT     | 0.00101       | 0.001291    | 0.06638      | 87.8          | 0.01872      | 0.02212     | 0.02532        | 0.9534                 | 0.002817     | 680.85 | -230158.063524 |
| MAGICUSDT     | 0.00108       | 0.001258    | 0.07291      | 82.95         | 0.02133      | 0.0224      | 0.06835        | 0.964                  | 0.003149     | 156.87 | -230153.929916 |
| C98USDT       | 0.0008985     | 0.001181    | 0.07514      | 80.57         | 0.01882      | 0.0226      | 0.09453        | 0.9323                 | 0.003426     | 675.85 | -230153.250295 |
| CFXUSDT       | 0.001179      | 0.00121     | 0.06088      | 44.92         | 0.02123      | 0.02265     | 0.07236        | 0.9811                 | 0.002161     | 130.39 | -230151.472027 |
| BANDUSDT      | 0.000823      | 0.00126     | 0.08785      | 26.13         | 0.02114      | 0.02274     | 0.08374        | 0.9324                 | 0.003499     | 791.0  | -230150.616029 |
| OPUSDT        | 0.0008445     | 0.001172    | 0.08374      | 54.12         | 0.02263      | 0.02325     | 0.07896        | 0.9756                 | 0.002476     | 394.41 | -230144.000989 |
| PEOPLEUSDT    | 0.00064       | 0.001203    | 0.03831      | 77.68         | 0.01784      | 0.02374     | 0.06949        | 0.944                  | 0.003236     | 553.83 | -230141.889295 |
| ETCUSDT       | 0.0004027     | 0.0006717   | 0.05184      | 76.78         | 0.01758      | 0.02389     | 0.0673         | 0.9588                 | 0.003289     | 791.0  | -230140.337687 |
| ZILUSDT       | 0.0004886     | 0.0007181   | 0.04138      | 56.02         | 0.01904      | 0.02501     | 0.07425        | 0.974                  | 0.001142     | 791.0  | -230129.13575  |
| LINAUSDT      | 0.0009681     | 0.0007718   | 0.04855      | 86.15         | 0.01838      | 0.0252      | 0.06496        | 0.9309                 | 0.003813     | 791.0  | -230127.232632 |
| WAVESUSDT     | 0.0007792     | 0.0008922   | 0.05665      | 67.15         | 0.02163      | 0.02673     | 0.05279        | 0.9646                 | 0.00202      | 791.0  | -230110.372875 |
| MASKUSDT      | 0.0007543     | 0.001022    | 0.04442      | 72.2          | 0.02905      | 0.02983     | 0.06997        | 0.9571                 | 0.001765     | 672.85 | -230071.899775 |
| GMTUSDT       | 0.0005565     | 0.0007491   | 0.04313      | 97.18         | 0.02797      | 0.03614     | 0.07948        | 0.9456                 | 0.003356     | 472.83 | -229891.50449  |
| EGLDUSDT      | 0.000989      | 0.001427    | 0.1071       | 87.63         | 0.01959      | 0.02356     | 0.1117         | 0.9421                 | 0.003083     | 791.0  | -228969.36526  |
| STGUSDT       | 0.0004525     | 0.0007653   | 0.0333       | 111.2         | 0.01328      | 0.01288     | 0.02           | 0.9792                 | 0.001037     | 309.5  | -228659.250453 |
| KSMUSDT       | 0.0007197     | 0.001446    | 0.08542      | 79.43         | 0.02457      | 0.0244      | 0.1285         | 0.9714                 | 0.001854     | 791.0  | -227279.930039 |
| AAVEUSDT      | 0.0003714     | 0.001163    | 0.1153       | 53.42         | 0.02811      | 0.02821     | 0.3169         | 0.9562                 | 0.003358     | 791.0  | -208400.066111 |
| AXSUSDT       | 0.001038      | 0.0017      | 0.1382       | 86.58         | 0.03848      | 0.04849     | 0.4144         | 0.9294                 | 0.003919     | 791.0  | -198431.714215 |
| AVAXUSDT      | 0.0005378     | 0.001277    | 0.1363       | 79.7          | 0.02626      | 0.02546     | 0.4213         | 0.9507                 | 0.003402     | 791.0  | -197990.516911 |
| GALAUSDT      | 0.0004892     | 0.0003224   | 0.07318      | 54.82         | 0.03454      | 0.05432     | 0.4504         | 0.9311                 | 0.00855      | 650.85 | -194781.854769 |
| APTUSDT       | 0.0001385     | 0.0001707   | 0.09459      | 47.28         | 0.03273      | 0.04196     | 0.6875         | 0.9407                 | 0.007816     | 254.92 | -171198.979089 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

