# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| YFIUSDT       | 0.0003266     | 0.0011      | 0.05589      | 75.23         | 0.01917      | 0.01577     | 0.05839        | 0.9604                 | 0.001496     | 790.96 | -230179.250327 |
| DENTUSDT      | 0.0002949     | 0.0005285   | 0.03531      | 81.43         | 0.01625      | 0.01843     | 0.03711        | 0.9689                 | 0.001634     | 790.96 | -230179.250295 |
| PEOPLEUSDT    | 0.0002715     | 0.0007233   | 0.01435      | 88.17         | 0.01643      | 0.01426     | 0.0            | 0.9789                 | 0.0006954    | 553.79 | -230179.250271 |
| EGLDUSDT      | 0.0002575     | 0.0007923   | 0.04242      | 89.8          | 0.01995      | 0.01661     | 0.02072        | 0.9807                 | 0.001156     | 790.96 | -230179.250257 |
| API3USDT      | 0.0002077     | 0.0004687   | 0.02846      | 92.05         | 0.01478      | 0.01561     | 0.0            | 0.985                  | 0.0008985    | 493.83 | -230179.250208 |
| DARUSDT       | 0.0001985     | 0.0004485   | 0.02662      | 78.6          | 0.01403      | 0.01426     | 0.004182       | 0.9854                 | 0.0008453    | 427.83 | -230179.250198 |
| FLOWUSDT      | 1.28e-05      | 0.0007962   | 0.03253      | 73.07         | 0.01169      | 0.011       | 0.09092        | 0.9733                 | 0.001084     | 505.83 | -230179.250013 |
| USDCUSDT      | 7.592e-08     | 7.592e-07   | 0.02617      | 0.3           | 0.01483      | 0.001234    | 0.0            | 0.9999                 | 6.998e-06    | 110.25 | -230179.25     |
| SNXUSDT       | 0.0003254     | 0.000381    | 0.02112      | 87.4          | 0.02059      | 0.01609     | 0.06571        | 0.9878                 | 0.0005387    | 790.96 | -230178.664588 |
| MTLUSDT       | 0.0004199     | 0.0004812   | 0.02848      | 87.55         | 0.02069      | 0.01825     | 0.06373        | 0.9622                 | 0.001518     | 790.96 | -230178.559436 |
| LINAUSDT      | 0.0008123     | 0.00046     | 0.0262       | 86.85         | 0.02299      | 0.02114     | 0.07585        | 0.9486                 | 0.002238     | 790.96 | -230164.898127 |
| LPTUSDT       | 0.0002481     | 0.0003913   | 0.04515      | 88.55         | 0.02024      | 0.02266     | 0.04565        | 0.954                  | 0.002292     | 596.83 | -230152.374496 |
| IMXUSDT       | 0.0002582     | 0.0005052   | 0.03986      | 74.12         | 0.01924      | 0.02312     | 0.04788        | 0.9607                 | 0.002352     | 504.83 | -230148.080825 |
| SFPUSDT       | 0.0001741     | 0.0002508   | 0.02341      | 93.47         | 0.03048      | 0.02885     | 0.0            | 0.9162                 | 0.002871     | 790.96 | -230080.249439 |
| QNTUSDT       | 0.0006233     | 0.001188    | 0.09371      | 97.52         | 0.01401      | 0.01339     | 0.05838        | 0.9885                 | 0.001407     | 253.88 | -230027.396807 |
| GTCUSDT       | 0.0004593     | 0.0009333   | 0.04641      | 101.8         | 0.02092      | 0.02382     | 0.08473        | 0.9207                 | 0.003167     | 749.83 | -229563.486361 |
| GMTUSDT       | 0.0002549     | 0.0009298   | 0.0167       | 104.0         | 0.01762      | 0.01473     | 0.001553       | 0.9923                 | 0.0004241    | 472.79 | -229377.583588 |
| STGUSDT       | 0.000287      | 0.0006928   | 0.02732      | 104.9         | 0.01408      | 0.01057     | 0.02324        | 0.9948                 | 0.0003119    | 309.46 | -229290.916954 |
| CTSIUSDT      | 0.0003923     | 0.0004657   | 0.03823      | 108.0         | 0.0188       | 0.02037     | 0.01272        | 0.9771                 | 0.001381     | 612.83 | -228975.544273 |
| DYDXUSDT      | 0.0002068     | 0.0003783   | 0.02216      | 110.6         | 0.02379      | 0.02021     | 0.00496        | 0.9927                 | 0.0005081    | 658.83 | -228716.662478 |
| AUDIOUSDT     | 0.000347      | 0.0005749   | 0.04025      | 110.9         | 0.02294      | 0.02145     | 0.03179        | 0.9641                 | 0.002309     | 680.83 | -228670.193361 |
| CVXUSDT       | 0.0006358     | 0.001316    | 0.06774      | 113.1         | 0.0149       | 0.0116      | 0.02174        | 0.9865                 | 0.0009396    | 281.46 | -228465.917302 |
| TRXUSDT       | 9.807e-05     | 0.000227    | 0.0375       | 118.2         | 0.01344      | 0.009529    | 0.0            | 0.9889                 | 0.0006661    | 790.96 | -227954.250098 |
| STXUSDT       | 0.0001351     | 0.0005791   | 0.05346      | 72.6          | 0.02375      | 0.02309     | 0.1219         | 0.9746                 | 0.002474     | 129.38 | -227950.947854 |
| ARPAUSDT      | 0.0008439     | 0.000773    | 0.01842      | 126.6         | 0.01434      | 0.01111     | 0.001428       | 0.9852                 | 0.0005214    | 619.83 | -227120.917511 |
| KSMUSDT       | 0.000247      | 0.0009876   | 0.09031      | 129.6         | 0.03369      | 0.02987     | 0.09557        | 0.9366                 | 0.003779     | 790.96 | -226706.754969 |
| DUSKUSDT      | 0.0006683     | 0.001112    | 0.02718      | 139.5         | 0.01682      | 0.01291     | 0.009951       | 0.9783                 | 0.0009541    | 539.83 | -225830.917335 |
| ETCUSDT       | 0.0002912     | 0.0006385   | 0.02914      | 99.4          | 0.01353      | 0.01101     | 0.1468         | 0.9776                 | 0.0008399    | 790.96 | -225157.07527  |
| IOTXUSDT      | 0.0001127     | 0.000231    | 0.02558      | 151.3         | 0.0328       | 0.0293      | 0.0            | 0.9604                 | 0.001597     | 687.83 | -224543.438919 |
| ARUSDT        | 0.0002805     | 0.0005357   | 0.03934      | 93.2          | 0.01968      | 0.02109     | 0.1654         | 0.95                   | 0.002448     | 640.83 | -223630.964255 |
| SXPUSDT       | 0.0002142     | 0.0009194   | 0.1041       | 142.7         | 0.02452      | 0.02099     | 0.1816         | 0.9674                 | 0.002578     | 790.96 | -217331.695999 |
| RVNUSDT       | 0.0001953     | 0.0003312   | 0.02441      | 122.7         | 0.01677      | 0.01601     | 0.202          | 0.9752                 | 0.0009077    | 790.96 | -217307.453218 |
| BANDUSDT      | 0.002146      | 0.002964    | 0.1568       | 81.97         | 0.02071      | 0.04696     | 0.256          | 0.7619                 | 0.0135       | 790.96 | -214310.406286 |
| KLAYUSDT      | 0.0001963     | 0.000241    | 0.04547      | 206.9         | 0.02319      | 0.02139     | 0.1759         | 0.9565                 | 0.002249     | 626.83 | -211486.355663 |
| AAVEUSDT      | 0.0004631     | 0.001209    | 0.1766       | 301.9         | 0.05329      | 0.0492      | 0.09655        | 0.9021                 | 0.009916     | 790.96 | -209257.907572 |
| RUNEUSDT      | 0.0003709     | 0.0009945   | 0.1361       | 185.9         | 0.03626      | 0.03304     | 0.313          | 0.9515                 | 0.004339     | 790.96 | -199740.326901 |
| SOLUSDT       | 0.001401      | 0.004       | 0.2647       | 76.77         | 0.01977      | 0.01648     | 0.4597         | 0.9616                 | 0.002834     | 790.96 | -194210.723779 |
| MASKUSDT      | 0.0002023     | 0.0002326   | 0.04167      | 165.9         | 0.03144      | 0.04755     | 0.4387         | 0.848                  | 0.008625     | 672.83 | -189025.998481 |
| AVAXUSDT      | 0.0007283     | 0.001264    | 0.1933       | 95.93         | 0.02593      | 0.02389     | 0.5477         | 0.9361                 | 0.003583     | 790.96 | -185363.817059 |
| OPUSDT        | 0.0003087     | 0.0006152   | 0.08783      | 356.8         | 0.03136      | 0.03776     | 0.3273         | 0.9398                 | 0.005472     | 394.38 | -181174.878518 |
| APTUSDT       | 0.0007898     | 0.0002704   | 0.04938      | 85.08         | 0.01834      | 0.03336     | 0.7765         | 0.9312                 | 0.005058     | 254.88 | -162393.096761 |
| WAVESUSDT     | -0.001268     | 0.0007885   | 0.2101       | 48.17         | 0.01049      | 0.01997     | 0.8791         | 0.8756                 | 0.004885     | 790.96 | -152270.390349 |
| ZILUSDT       | 0.0002535     | 0.0004947   | 0.6474       | 67.92         | 0.0109       | 0.01006     | 0.9453         | 0.9473                 | 0.002168     | 790.96 | -145645.575951 |
| AXSUSDT       | 0.0001968     | -0.001137   | 0.3466       | 85.2          | 0.008316     | 0.01327     | 0.9589         | 0.9671                 | 0.002155     | 790.96 | -144288.798448 |
| LRCUSDT       | 0.0007405     | 0.0001285   | 0.1136       | 176.3         | 0.02361      | 0.02342     | 0.9167         | 0.9356                 | 0.003425     | 790.96 | -140439.619606 |
| GALAUSDT      | -0.0004027    | -0.004298   | 0.6271       | 82.23         | 0.01075      | 0.01183     | 1.066          | 0.9504                 | 0.002545     | 650.83 | -133578.107248 |
| UNFIUSDT      | -0.02701      | -0.0962     | 0.3545       | 15.1          | 0.006307     | 0.01043     | 1.115          | 0.938                  | 0.001774     | 790.96 | -128682.179242 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

