+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                          long                                                                                          |
+-----------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol    | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| BELUSDT   | 0.001442      | 0.001507    | 0.06368      | 65.38         | 0.01774      | 0.01958     | 0.04373        | 0.9362                 | 0.003266     | 791.0  | -230179.301442 |
| ENJUSDT   | 0.001428      | 0.00168     | 0.0697       | 76.07         | 0.01487      | 0.01789     | 0.03019        | 0.9557                 | 0.003605     | 791.0  | -230179.301428 |
| ZECUSDT   | 0.001425      | 0.001295    | 0.06969      | 47.05         | 0.01367      | 0.01452     | 0.01221        | 0.9678                 | 0.001673     | 791.0  | -230179.301425 |
| KAVAUSDT  | 0.001418      | 0.001408    | 0.06445      | 56.35         | 0.01303      | 0.01835     | 0.05335        | 0.9254                 | 0.004222     | 791.0  | -230179.301418 |
| IOSTUSDT  | 0.001406      | 0.001524    | 0.06548      | 76.97         | 0.01037      | 0.01353     | 0.006797       | 0.9345                 | 0.002817     | 791.0  | -230179.301406 |
| ZENUSDT   | 0.001401      | 0.001776    | 0.06978      | 86.42         | 0.01471      | 0.012       | 0.01136        | 0.97                   | 0.001338     | 791.0  | -230179.301401 |
| ALICEUSDT | 0.001401      | 0.001594    | 0.0682       | 56.05         | 0.01688      | 0.01699     | 0.04288        | 0.9514                 | 0.002743     | 791.0  | -230179.301401 |
| RSRUSDT   | 0.001379      | 0.001436    | 0.06875      | 78.05         | 0.01751      | 0.01945     | 0.02927        | 0.9425                 | 0.003884     | 791.0  | -230179.301379 |
| STMXUSDT  | 0.001378      | 0.001911    | 0.0699       | 66.82         | 0.01164      | 0.01278     | 0.04253        | 0.9565                 | 0.002708     | 791.0  | -230179.301378 |
| STORJUSDT | 0.001376      | 0.001526    | 0.06883      | 75.6          | 0.01422      | 0.01372     | 0.04156        | 0.9687                 | 0.001437     | 791.0  | -230179.301376 |
| CTKUSDT   | 0.001374      | 0.001353    | 0.0699       | 55.92         | 0.01404      | 0.01434     | 0.0946         | 0.9263                 | 0.00234      | 791.0  | -230179.301374 |
| VETUSDT   | 0.001373      | 0.001149    | 0.06676      | 51.68         | 0.01383      | 0.01387     | 0.04754        | 0.9779                 | 0.001381     | 791.0  | -230179.301373 |
| FTMUSDT   | 0.001371      | 0.001691    | 0.06912      | 63.98         | 0.01663      | 0.01968     | 0.02663        | 0.9404                 | 0.00366      | 791.0  | -230179.301371 |
| GRTUSDT   | 0.001365      | 0.001727    | 0.06281      | 84.17         | 0.01456      | 0.01879     | 0.02363        | 0.9255                 | 0.004198     | 791.0  | -230179.301365 |
| MTLUSDT   | 0.001336      | 0.001255    | 0.06267      | 66.85         | 0.01601      | 0.0192      | 0.03018        | 0.9456                 | 0.004071     | 791.0  | -230179.301336 |
| SNXUSDT   | 0.001328      | 0.001455    | 0.06637      | 63.28         | 0.01653      | 0.01846     | 0.02166        | 0.9518                 | 0.003217     | 791.0  | -230179.301328 |
| TRBUSDT   | 0.001306      | 0.002186    | 0.06965      | 55.43         | 0.01284      | 0.01621     | 0.01637        | 0.9238                 | 0.003802     | 791.0  | -230179.301306 |
| 1INCHUSDT | 0.001302      | 0.001641    | 0.06906      | 75.75         | 0.01106      | 0.01237     | 0.01992        | 0.9607                 | 0.002146     | 791.0  | -230179.301302 |
| DGBUSDT   | 0.001295      | 0.001427    | 0.06159      | 63.58         | 0.01182      | 0.01213     | 0.05071        | 0.9527                 | 0.001745     | 791.0  | -230179.301295 |
| LINKUSDT  | 0.001289      | 0.001769    | 0.06921      | 75.95         | 0.009374     | 0.008632    | 0.01722        | 0.9766                 | 0.001382     | 791.0  | -230179.301289 |
| ICXUSDT   | 0.001284      | 0.001216    | 0.06809      | 50.5          | 0.01628      | 0.01786     | 0.03659        | 0.921                  | 0.003583     | 791.0  | -230179.301284 |
