+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| MATICUSDT     | 0.0009056     | 0.002523    | 0.05901      | 91.53         | 0.01327      | 0.01544     | 0.0            | 0.8869                 | 0.005073     | 790.96 | -240179.250906 |
| SKLUSDT       | 0.0008973     | 0.001608    | 0.06107      | 87.62         | 0.01377      | 0.01414     | 0.0            | 0.906                  | 0.004365     | 790.96 | -240179.250897 |
| ATOMUSDT      | 0.0008944     | 0.001939    | 0.0569       | 89.87         | 0.01071      | 0.01156     | 0.0            | 0.9162                 | 0.003723     | 790.96 | -240179.250894 |
| ARPAUSDT      | 0.0008889     | 0.0008382   | 0.0223       | 59.67         | 0.009423     | 0.008793    | 0.0            | 0.9555                 | 0.001637     | 619.83 | -240179.250889 |
| COTIUSDT      | 0.0008689     | 0.001796    | 0.06227      | 84.62         | 0.01246      | 0.01129     | 0.0            | 0.9239                 | 0.003852     | 790.96 | -240179.250869 |
| ANKRUSDT      | 0.0008641     | 0.001348    | 0.06293      | 92.72         | 0.01325      | 0.01919     | 0.0            | 0.8907                 | 0.007507     | 790.96 | -240179.250864 |
| CELOUSDT      | 0.0008572     | 0.001241    | 0.04311      | 80.13         | 0.01028      | 0.009592    | 0.0            | 0.9551                 | 0.00233      | 641.83 | -240179.250857 |
| LEVERUSDT     | 0.0008498     | 0.0008387   | 0.07314      | 57.75         | 0.01146      | 0.01251     | 0.0            | 0.9544                 | 0.004715     | 92.46  | -240179.25085  |
| HFTUSDT       | 0.0008504     | 0.0008435   | 0.07153      | 66.08         | 0.01367      | 0.01422     | 0.0            | 0.9392                 | 0.007532     | 85.46  | -240179.25085  |
| MAGICUSDT     | 0.0008353     | 0.00132     | 0.04726      | 76.32         | 0.01129      | 0.01085     | 0.0            | 0.958                  | 0.004315     | 156.83 | -240179.250835 |
| UNFIUSDT      | 0.0008048     | 0.001181    | 0.03721      | 68.8          | 0.0179       | 0.01732     | 0.0            | 0.9362                 | 0.003483     | 790.96 | -240179.250805 |
| RLCUSDT       | 0.0007892     | 0.00133     | 0.04338      | 69.07         | 0.01362      | 0.01664     | 0.0            | 0.8612                 | 0.005131     | 790.96 | -240179.250789 |
| DOTUSDT       | 0.0007775     | 0.001858    | 0.06572      | 95.8          | 0.01079      | 0.01271     | 0.0            | 0.897                  | 0.0045       | 790.96 | -240179.250778 |
| SNXUSDT       | 0.0007756     | 0.001184    | 0.05059      | 88.88         | 0.01655      | 0.01537     | 0.0            | 0.916                  | 0.004296     | 790.96 | -240179.250776 |
| STGUSDT       | 0.000776      | 0.001024    | 0.053        | 82.23         | 0.01294      | 0.01286     | 0.0            | 0.9444                 | 0.003721     | 309.46 | -240179.250776 |
| ENJUSDT       | 0.0007757     | 0.001583    | 0.05564      | 93.37         | 0.01114      | 0.01463     | 0.0            | 0.8832                 | 0.005409     | 790.96 | -240179.250776 |
| HOTUSDT       | 0.0007652     | 0.001856    | 0.03958      | 91.4          | 0.009858     | 0.009698    | 0.0            | 0.9632                 | 0.002108     | 790.96 | -240179.250765 |
