+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| ZECUSDT       | 0.0008505     | 0.001226    | 0.06936      | 62.72         | 0.0111       | 0.01502     | 0.03106        | 0.9643                 | 0.002299     | 905.0  | -230179.30085  |
| IOTXUSDT      | 0.0008487     | 0.001045    | 0.05638      | 62.1          | 0.01634      | 0.01555     | 0.04453        | 0.9803                 | 0.001298     | 685.85 | -230179.300849 |
| XMRUSDT       | 0.0008477     | 0.001389    | 0.06941      | 63.4          | 0.008817     | 0.009789    | 0.007578       | 0.9826                 | 0.001307     | 905.0  | -230179.300848 |
| BELUSDT       | 0.0008337     | 0.001086    | 0.05157      | 65.95         | 0.01939      | 0.02        | 0.06325        | 0.9439                 | 0.002141     | 905.0  | -230179.300834 |
| COMPUSDT      | 0.000826      | 0.001106    | 0.06999      | 66.62         | 0.01788      | 0.01969     | 0.03899        | 0.9501                 | 0.002647     | 905.0  | -230179.300826 |
| BAKEUSDT      | 0.0008079     | 0.001238    | 0.06961      | 54.9          | 0.01678      | 0.01949     | 0.0891         | 0.9325                 | 0.003055     | 770.71 | -230179.300808 |
| DARUSDT       | 0.000785      | 0.001413    | 0.06349      | 78.75         | 0.01122      | 0.01282     | 0.02809        | 0.9732                 | 0.001803     | 425.85 | -230179.300785 |
| KLAYUSDT      | 0.0007592     | 0.000704    | 0.05392      | 94.5          | 0.01474      | 0.01748     | 0.05316        | 0.9698                 | 0.001721     | 624.85 | -230179.300759 |
| DOGEUSDT      | 0.0007485     | 0.001274    | 0.04631      | 55.73         | 0.01511      | 0.01699     | 0.03367        | 0.9484                 | 0.001869     | 905.0  | -230179.300749 |
| TRXUSDT       | 0.0007456     | 0.0009513   | 0.06522      | 67.18         | 0.009543     | 0.0135      | 0.02099        | 0.9765                 | 0.001588     | 905.0  | -230179.300746 |
| FILUSDT       | 0.0007101     | 0.001029    | 0.05057      | 85.25         | 0.0175       | 0.01974     | 0.07265        | 0.956                  | 0.001831     | 905.0  | -230179.30071  |
| ARUSDT        | 0.0006736     | 0.001192    | 0.05307      | 70.8          | 0.0171       | 0.01987     | 0.09616        | 0.9591                 | 0.002388     | 638.85 | -230179.300674 |
| AUDIOUSDT     | 0.0006213     | 0.0008331   | 0.03384      | 88.05         | 0.01884      | 0.0191      | 0.03816        | 0.9734                 | 0.0009344    | 678.85 | -230179.300621 |
| APEUSDT       | 0.0006132     | 0.001338    | 0.05285      | 94.83         | 0.01364      | 0.01552     | 0.04714        | 0.9657                 | 0.001869     | 468.37 | -230179.300613 |
| ATOMUSDT      | 0.0006008     | 0.001373    | 0.05744      | 83.0          | 0.01446      | 0.01318     | 0.02449        | 0.9774                 | 0.0014       | 905.0  | -230179.300601 |
| DOTUSDT       | 0.0005002     | 0.000787    | 0.05783      | 80.28         | 0.01826      | 0.02        | 0.06471        | 0.9621                 | 0.002237     | 905.0  | -230179.267436 |
| QNTUSDT       | 0.0003901     | 0.001297    | 0.09225      | 69.88         | 0.01204      | 0.01522     | 0.09774        | 0.9828                 | 0.00215      | 251.89 | -230179.077857 |
| CVXUSDT       | 0.0006045     | 0.0008326   | 0.1193       | 83.13         | 0.01651      | 0.01836     | 0.09081        | 0.9758                 | 0.002459     | 279.49 | -230178.808092 |
| GTCUSDT       | 0.0006362     | 0.001151    | 0.06317      | 95.67         | 0.02214      | 0.02153     | 0.08426        | 0.9314                 | 0.002949     | 747.85 | -230161.859978 |
| MAGICUSDT     | 0.001096      | 0.001094    | 0.07381      | 85.18         | 0.02212      | 0.02153     | 0.06995        | 0.968                  | 0.002691     | 154.87 | -230161.797444 |
| C98USDT       | 0.0005123     | 0.0008058   | 0.05277      | 93.78         | 0.01969      | 0.02244     | 0.07205        | 0.9587                 | 0.002746     | 673.85 | -230154.929341 |
| UNIUSDT       | 0.0009406     | 0.001657    | 0.1004       | 62.98         | 0.02132      | 0.02275     | 0.08006        | 0.9737                 | 0.001632     | 905.0  | -230150.165527 |
| MKRUSDT       | 0.0009974     | 0.001188    | 0.09762      | 59.5          | 0.02033      | 0.02309     | 0.09936        | 0.9686                 | 0.002581     | 905.0  | -230147.766555 |
| RUNEUSDT      | 0.0003908     | 0.001059    | 0.07         | 76.28         | 0.02637      | 0.02317     | 0.09643        | 0.9591                 | 0.002224     | 905.0  | -230141.273454 |
| PEOPLEUSDT    | 0.0009121     | 0.0009877   | 0.04115      | 75.48         | 0.01966      | 0.02478     | 0.07632        | 0.9599                 | 0.001764     | 551.83 | -230131.497272 |
| STXUSDT       | 0.001294      | 0.00184     | 0.1279       | 43.6          | 0.01992      | 0.02497     | 0.08935        | 0.9634                 | 0.003991     | 127.39 | -230129.064907 |
| ZILUSDT       | 0.0007851     | 0.0009686   | 0.0465       | 56.03         | 0.02008      | 0.02502     | 0.05554        | 0.9711                 | 0.001164     | 905.0  | -230129.005112 |
| ROSEUSDT      | 0.0008546     | 0.001201    | 0.06749      | 91.4          | 0.01592      | 0.02556     | 0.08242        | 0.9444                 | 0.004021     | 544.85 | -230123.739803 |
| CFXUSDT       | 0.0008176     | 0.001424    | 0.08904      | 42.35         | 0.02263      | 0.02566     | 0.06267        | 0.9706                 | 0.003829     | 128.39 | -230119.8449   |
| WAVESUSDT     | 0.001232      | 0.001335    | 0.0691       | 68.28         | 0.02155      | 0.02809     | 0.08944        | 0.9715                 | 0.001546     | 905.0  | -230096.828413 |
| BALUSDT       | 0.0005223     | 0.0008261   | 0.07701      | 71.97         | 0.02047      | 0.02991     | 0.0988         | 0.9263                 | 0.005437     | 905.0  | -230079.654606 |
| LINAUSDT      | 0.001025      | 0.001053    | 0.06163      | 67.63         | 0.02397      | 0.02977     | 0.09741        | 0.8877                 | 0.005844     | 831.71 | -230077.657431 |
| BANDUSDT      | 0.0008652     | 0.001832    | 0.08055      | 26.62         | 0.02241      | 0.03176     | 0.09764        | 0.8473                 | 0.008541     | 905.0  | -230059.145891 |
| YFIUSDT       | 0.001275      | 0.00256     | 0.1292       | 75.47         | 0.01799      | 0.02194     | 0.103          | 0.9382                 | 0.003088     | 905.0  | -229862.577309 |
| EGLDUSDT      | 0.0009361     | 0.001638    | 0.07948      | 79.22         | 0.01888      | 0.02267     | 0.1033         | 0.9354                 | 0.002964     | 905.0  | -229821.553842 |
| ANTUSDT       | 0.0008129     | 0.001407    | 0.1426       | 59.23         | 0.02533      | 0.03934     | 0.1059         | 0.9349                 | 0.00718      | 548.83 | -229390.380923 |
| STGUSDT       | 0.0007835     | 0.001283    | 0.1065       | 110.7         | 0.0195       | 0.03211     | 0.09267        | 0.953                  | 0.005057     | 307.5  | -228587.84668  |
| KSMUSDT       | 0.000855      | 0.001836    | 0.1046       | 78.82         | 0.0224       | 0.02205     | 0.1368         | 0.9712                 | 0.002187     | 905.0  | -226475.426139 |
| GALAUSDT      | 0.0006157     | 0.0007548   | 0.04955      | 78.25         | 0.02777      | 0.0542      | 0.1357         | 0.8982                 | 0.009392     | 648.85 | -226256.376726 |
| SXPUSDT       | -0.0002851    | 0.002211    | 0.1397       | 57.62         | 0.03886      | 0.09589     | 0.1587         | 0.748                  | 0.02497      | 905.0  | -223533.370969 |
| RNDRUSDT      | 0.0006317     | 0.0007385   | 0.09359      | 62.08         | 0.03175      | 0.03544     | 0.1799         | 0.9534                 | 0.005876     | 145.89 | -222025.828705 |
| ETCUSDT       | 0.0006438     | 0.0007637   | 0.04296      | 62.17         | 0.01852      | 0.02257     | 0.2224         | 0.9642                 | 0.002033     | 905.0  | -217912.347551 |
| MASKUSDT      | 0.001725      | 0.001682    | 0.135        | 66.55         | 0.03088      | 0.03639     | 0.2747         | 0.9351                 | 0.00602      | 670.85 | -212534.501156 |
| OPUSDT        | 0.0006624     | 0.0007583   | 0.09436      | 80.4          | 0.03939      | 0.07046     | 0.3017         | 0.8775                 | 0.01452      | 392.41 | -209484.800383 |
| AAVEUSDT      | 0.0009923     | 0.001937    | 0.1461       | 90.07         | 0.02682      | 0.0282      | 0.3708         | 0.9456                 | 0.003299     | 905.0  | -203009.072588 |
| AVAXUSDT      | 0.0006356     | 0.002835    | 0.1505       | 23.33         | 0.01963      | 0.02334     | 0.5369         | 0.9667                 | 0.002003     | 905.0  | -186455.670707 |
| SOLUSDT       | 0.0008702     | 0.001997    | 0.1895       | 40.0          | 0.02377      | 0.02695     | 0.5487         | 0.9351                 | 0.004058     | 905.0  | -185234.763079 |
| APTUSDT       | 0.0002618     | 0.0004431   | 0.02804      | 11.0          | 0.01883      | 0.0238      | 0.5773         | 0.9901                 | 0.0005661    | 252.92 | -182413.183424 |
| AXSUSDT       | 0.0003473     | 0.0008188   | 0.1473       | 23.38         | 0.01859      | 0.02476     | 0.8424         | 0.9694                 | 0.00174      | 905.0  | -155889.888339 |
| USDCUSDT      | -2.04e-07     | -2.04e-06   | 0.9108       | 88.65         | 0.004008     | 0.003564    | 1.0            | 0.9989                 | 0.0001265    | 108.29 | -140170.891918 |
| GMTUSDT       | 0.00123       | -0.0003425  | 0.2066       | 82.0          | 0.07339      | 0.1437      | 1.213          | 0.7226                 | 0.04626      | 470.83 | 94959.8671964  |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

