# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| COMPUSDT      | 0.0008325     | 0.001011    | 0.05691      | 43.98         | 0.01483      | 0.01674     | 0.01988        | 0.8959                 | 0.005621     | 791.0  | -480179.300832 |
| SANDUSDT      | 0.0008311     | 0.00166     | 0.06534      | 71.22         | 0.01076      | 0.01557     | 0.04065        | 0.8908                 | 0.006263     | 791.0  | -480179.300831 |
| UNFIUSDT      | 0.0008152     | 0.0009905   | 0.03826      | 54.7          | 0.01692      | 0.01726     | 0.02126        | 0.8939                 | 0.004196     | 791.0  | -480179.300815 |
| IOSTUSDT      | 0.0008128     | 0.0008451   | 0.06332      | 44.47         | 0.01537      | 0.01532     | 0.09118        | 0.9034                 | 0.004876     | 791.0  | -480179.300813 |
| FILUSDT       | 0.0008087     | 0.0009279   | 0.06317      | 59.02         | 0.01802      | 0.01795     | 0.09146        | 0.9011                 | 0.006656     | 791.0  | -480179.300809 |
| ENSUSDT       | 0.0008047     | 0.0009586   | 0.06606      | 47.2          | 0.01592      | 0.01622     | 0.01993        | 0.922                  | 0.005564     | 577.85 | -480179.300805 |
| STGUSDT       | 0.0007998     | 0.0008954   | 0.0669       | 66.25         | 0.01533      | 0.01585     | 0.03991        | 0.9379                 | 0.005587     | 309.5  | -480179.3008   |
| IOTAUSDT      | 0.0007987     | 0.0009038   | 0.06263      | 56.65         | 0.01588      | 0.01955     | 0.02313        | 0.8885                 | 0.007254     | 791.0  | -480179.300799 |
| TRXUSDT       | 0.0007844     | 0.0008671   | 0.05728      | 38.55         | 0.007209     | 0.00871     | 0.03437        | 0.9181                 | 0.002746     | 791.0  | -480179.300784 |
| WAVESUSDT     | 0.0007802     | 0.001074    | 0.06862      | 44.88         | 0.01106      | 0.01727     | 0.04046        | 0.8939                 | 0.00761      | 791.0  | -480179.30078  |
| BALUSDT       | 0.0007685     | 0.0008275   | 0.06977      | 60.32         | 0.01707      | 0.01889     | 0.02739        | 0.8882                 | 0.00675      | 791.0  | -480179.300768 |
| ZRXUSDT       | 0.0007587     | 0.0007562   | 0.06676      | 47.45         | 0.01994      | 0.01969     | 0.0957         | 0.8872                 | 0.007046     | 791.0  | -480179.300759 |
| LRCUSDT       | 0.0007485     | 0.001016    | 0.03967      | 84.63         | 0.01058      | 0.01058     | 0.004396       | 0.9427                 | 0.002581     | 791.0  | -480179.300748 |
| API3USDT      | 0.000746      | 0.0008216   | 0.06197      | 49.62         | 0.0154       | 0.01647     | 0.07704        | 0.9573                 | 0.002738     | 493.85 | -480179.300746 |
| BLZUSDT       | 0.0007408     | 0.0009594   | 0.05622      | 56.02         | 0.01968      | 0.01985     | 0.03492        | 0.8926                 | 0.007142     | 791.0  | -480179.300741 |
| GMXUSDT       | 0.000704      | 0.0008424   | 0.05575      | 45.3          | 0.01783      | 0.01403     | 0.0821         | 0.9872                 | 0.001712     | 133.39 | -480179.300704 |
| EGLDUSDT      | 0.0006726     | 0.001547    | 0.0687       | 57.67         | 0.01096      | 0.0156      | 0.03949        | 0.8925                 | 0.006234     | 791.0  | -480179.300673 |
| ARUSDT        | 0.000671      | 0.001081    | 0.06159      | 59.98         | 0.01386      | 0.01597     | 0.02948        | 0.915                  | 0.0067       | 640.85 | -480179.300671 |
| ANTUSDT       | 0.0006676     | 0.001014    | 0.03404      | 68.28         | 0.01396      | 0.01289     | 0.009343       | 0.9542                 | 0.001886     | 550.83 | -480179.300668 |
| DYDXUSDT      | 0.0006439     | 0.0009376   | 0.03833      | 51.68         | 0.01289      | 0.01142     | 0.006935       | 0.9456                 | 0.003198     | 658.85 | -480179.300644 |
| LPTUSDT       | 0.0006405     | 0.0006983   | 0.06416      | 42.18         | 0.0167       | 0.019       | 0.04206        | 0.8918                 | 0.007547     | 596.85 | -480179.30064  |
